 1.1797402E+7	-4.9956641E+2	 3.6638983E+1	
 1.1797482E+7	-4.9907031E+2	 3.6638983E+1	
 1.1797562E+7	-4.9857422E+2	 3.6638983E+1	
 1.1797642E+7	-4.9807813E+2	 3.9081585E+1	
 1.1797722E+7	-4.9758203E+2	 3.6638983E+1	
 1.1797802E+7	-4.9708594E+2	 3.4196384E+1	
 1.1797882E+7	-4.9658984E+2	 3.4196384E+1	
 1.1797962E+7	-4.9609375E+2	 3.6638983E+1	
 1.1798042E+7	-4.9559766E+2	 3.6638983E+1	
 1.1798122E+7	-4.9510156E+2	 3.6638983E+1	
 1.1798202E+7	-4.9460547E+2	 3.6638983E+1	
 1.1798282E+7	-4.9410938E+2	 3.4196384E+1	
 1.1798362E+7	-4.9361328E+2	 3.6638983E+1	
 1.1798442E+7	-4.9311719E+2	 3.6638983E+1	
 1.1798522E+7	-4.9262109E+2	 3.6638983E+1	
 1.1798602E+7	-4.9212500E+2	 3.6638983E+1	
 1.1798682E+7	-4.9162891E+2	 3.4196384E+1	
 1.1798762E+7	-4.9113281E+2	 3.4196384E+1	
 1.1798842E+7	-4.9063672E+2	 3.9081585E+1	
 1.1798922E+7	-4.9014063E+2	 3.6638983E+1	
 1.1799002E+7	-4.8964453E+2	 3.6638983E+1	
 1.1799082E+7	-4.8914844E+2	 3.6638983E+1	
 1.1799162E+7	-4.8865234E+2	 3.6638983E+1	
 1.1799242E+7	-4.8815625E+2	 3.9081585E+1	
 1.1799322E+7	-4.8766016E+2	 3.6638983E+1	
 1.1799402E+7	-4.8716406E+2	 3.6638983E+1	
 1.1799482E+7	-4.8666797E+2	 3.4196384E+1	
 1.1799562E+7	-4.8617188E+2	 3.6638983E+1	
 1.1799642E+7	-4.8567578E+2	 3.6638983E+1	
 1.1799722E+7	-4.8517969E+2	 3.6638983E+1	
 1.1799802E+7	-4.8468359E+2	 3.6638983E+1	
 1.1799882E+7	-4.8418750E+2	 3.6638983E+1	
 1.1799962E+7	-4.8369141E+2	 3.6638983E+1	
 1.1800042E+7	-4.8319531E+2	 3.6638983E+1	
 1.1800122E+7	-4.8269922E+2	 3.6638983E+1	
 1.1800202E+7	-4.8220313E+2	 3.6638983E+1	
 1.1800282E+7	-4.8170703E+2	 3.4196384E+1	
 1.1800362E+7	-4.8121094E+2	 3.6638983E+1	
 1.1800442E+7	-4.8071484E+2	 3.9081585E+1	
 1.1800522E+7	-4.8021875E+2	 3.6638983E+1	
 1.1800602E+7	-4.7972266E+2	 3.6638983E+1	
 1.1800682E+7	-4.7922656E+2	 3.6638983E+1	
 1.1800762E+7	-4.7873047E+2	 3.4196384E+1	
 1.1800842E+7	-4.7823438E+2	 3.6638983E+1	
 1.1800922E+7	-4.7773828E+2	 3.6638983E+1	
 1.1801002E+7	-4.7724219E+2	 3.6638983E+1	
 1.1801082E+7	-4.7674609E+2	 3.6638983E+1	
 1.1801162E+7	-4.7625000E+2	 3.6638983E+1	
 1.1801242E+7	-4.7575391E+2	 3.6638983E+1	
 1.1801322E+7	-4.7525781E+2	 3.6638983E+1	
 1.1801402E+7	-4.7476172E+2	 3.6638983E+1	
 1.1801482E+7	-4.7426563E+2	 3.4196384E+1	
 1.1801562E+7	-4.7376953E+2	 3.6638983E+1	
 1.1801642E+7	-4.7327344E+2	 3.6638983E+1	
 1.1801722E+7	-4.7277734E+2	 3.6638983E+1	
 1.1801802E+7	-4.7228125E+2	 3.6638983E+1	
 1.1801882E+7	-4.7178516E+2	 3.6638983E+1	
 1.1801962E+7	-4.7128906E+2	 3.6638983E+1	
 1.1802042E+7	-4.7079297E+2	 3.6638983E+1	
 1.1802122E+7	-4.7029688E+2	 3.6638983E+1	
 1.1802202E+7	-4.6980078E+2	 3.6638983E+1	
 1.1802282E+7	-4.6930469E+2	 3.6638983E+1	
 1.1802362E+7	-4.6880859E+2	 3.6638983E+1	
 1.1802442E+7	-4.6831250E+2	 3.6638983E+1	
 1.1802522E+7	-4.6781641E+2	 3.6638983E+1	
 1.1802602E+7	-4.6732031E+2	 3.6638983E+1	
 1.1802682E+7	-4.6682422E+2	 3.6638983E+1	
 1.1802762E+7	-4.6632813E+2	 3.6638983E+1	
 1.1802842E+7	-4.6583203E+2	 3.6638983E+1	
 1.1802922E+7	-4.6533594E+2	 3.6638983E+1	
 1.1803002E+7	-4.6483984E+2	 3.6638983E+1	
 1.1803082E+7	-4.6434375E+2	 3.6638983E+1	
 1.1803162E+7	-4.6384766E+2	 3.6638983E+1	
 1.1803242E+7	-4.6335156E+2	 3.6638983E+1	
 1.1803322E+7	-4.6285547E+2	 3.6638983E+1	
 1.1803402E+7	-4.6235938E+2	 3.6638983E+1	
 1.1803482E+7	-4.6186328E+2	 3.4196384E+1	
 1.1803562E+7	-4.6136719E+2	 3.6638983E+1	
 1.1803642E+7	-4.6087109E+2	 3.6638983E+1	
 1.1803722E+7	-4.6037500E+2	 3.6638983E+1	
