 1.2600285E+7	-5.0204688E+2	 2.9066926E+2	
 1.2600365E+7	-5.0155078E+2	 2.9066926E+2	
 1.2600445E+7	-5.0105469E+2	 2.9066926E+2	
 1.2600525E+7	-5.0055859E+2	 2.9066926E+2	
 1.2600605E+7	-5.0006250E+2	 2.9066926E+2	
 1.2600685E+7	-4.9956641E+2	 2.9066926E+2	
 1.2600765E+7	-4.9907031E+2	 2.9066926E+2	
 1.2600845E+7	-4.9857422E+2	 2.9066926E+2	
 1.2600925E+7	-4.9807813E+2	 2.9066926E+2	
 1.2601005E+7	-4.9758203E+2	 2.9066926E+2	
 1.2601085E+7	-4.9708594E+2	 2.9066926E+2	
 1.2601165E+7	-4.9658984E+2	 2.9066926E+2	
 1.2601245E+7	-4.9609375E+2	 2.9066926E+2	
 1.2601325E+7	-4.9559766E+2	 2.9066926E+2	
 1.2601405E+7	-4.9510156E+2	 2.8822666E+2	
 1.2601485E+7	-4.9460547E+2	 2.9066926E+2	
 1.2601565E+7	-4.9410938E+2	 2.9066926E+2	
 1.2601645E+7	-4.9361328E+2	 2.9311186E+2	
 1.2601725E+7	-4.9311719E+2	 2.9066926E+2	
 1.2601805E+7	-4.9262109E+2	 2.9066926E+2	
 1.2601885E+7	-4.9212500E+2	 2.9066926E+2	
 1.2601965E+7	-4.9162891E+2	 2.9066926E+2	
 1.2602045E+7	-4.9113281E+2	 2.9066926E+2	
 1.2602125E+7	-4.9063672E+2	 2.9066926E+2	
 1.2602205E+7	-4.9014063E+2	 2.9066926E+2	
 1.2602285E+7	-4.8964453E+2	 2.9066926E+2	
 1.2602365E+7	-4.8914844E+2	 2.9066926E+2	
 1.2602445E+7	-4.8865234E+2	 2.9066926E+2	
 1.2602525E+7	-4.8815625E+2	 2.9066926E+2	
 1.2602605E+7	-4.8766016E+2	 2.9066926E+2	
 1.2602685E+7	-4.8716406E+2	 2.9066926E+2	
 1.2602765E+7	-4.8666797E+2	 2.9066926E+2	
 1.2602845E+7	-4.8617188E+2	 2.9066926E+2	
 1.2602925E+7	-4.8567578E+2	 2.9066926E+2	
 1.2603005E+7	-4.8517969E+2	 2.9066926E+2	
 1.2603085E+7	-4.8468359E+2	 2.9066926E+2	
 1.2603165E+7	-4.8418750E+2	 2.9066926E+2	
 1.2603245E+7	-4.8369141E+2	 2.9311186E+2	
 1.2603325E+7	-4.8319531E+2	 2.9066926E+2	
 1.2603405E+7	-4.8269922E+2	 2.9066926E+2	
 1.2603485E+7	-4.8220313E+2	 2.9066926E+2	
 1.2603565E+7	-4.8170703E+2	 2.9066926E+2	
 1.2603645E+7	-4.8121094E+2	 2.9066926E+2	
 1.2603725E+7	-4.8071484E+2	 2.9311186E+2	
 1.2603805E+7	-4.8021875E+2	 2.9066926E+2	
 1.2603885E+7	-4.7972266E+2	 2.9066926E+2	
 1.2603965E+7	-4.7922656E+2	 2.9066926E+2	
 1.2604045E+7	-4.7873047E+2	 2.9311186E+2	
 1.2604125E+7	-4.7823438E+2	 2.9311186E+2	
 1.2604205E+7	-4.7773828E+2	 2.9066926E+2	
 1.2604285E+7	-4.7724219E+2	 2.9066926E+2	
 1.2604365E+7	-4.7674609E+2	 2.9066926E+2	
 1.2604445E+7	-4.7625000E+2	 2.9066926E+2	
 1.2604525E+7	-4.7575391E+2	 2.9066926E+2	
 1.2604605E+7	-4.7525781E+2	 2.9066926E+2	
 1.2604685E+7	-4.7476172E+2	 2.8822666E+2	
 1.2604765E+7	-4.7426563E+2	 2.9066926E+2	
 1.2604845E+7	-4.7376953E+2	 2.9066926E+2	
 1.2604925E+7	-4.7327344E+2	 2.9066926E+2	
 1.2605005E+7	-4.7277734E+2	 2.9066926E+2	
 1.2605085E+7	-4.7228125E+2	 2.9066926E+2	
 1.2605165E+7	-4.7178516E+2	 2.9066926E+2	
 1.2605245E+7	-4.7128906E+2	 2.9066926E+2	
 1.2605325E+7	-4.7079297E+2	 2.9066926E+2	
 1.2605405E+7	-4.7029688E+2	 2.9066926E+2	
 1.2605485E+7	-4.6980078E+2	 2.9066926E+2	
 1.2605565E+7	-4.6930469E+2	 2.9066926E+2	
 1.2605645E+7	-4.6880859E+2	 2.9066926E+2	
 1.2605725E+7	-4.6831250E+2	 2.9066926E+2	
 1.2605805E+7	-4.6781641E+2	 2.9066926E+2	
 1.2605885E+7	-4.6732031E+2	 2.9066926E+2	
 1.2605965E+7	-4.6682422E+2	 2.9066926E+2	
 1.2606045E+7	-4.6632813E+2	 2.9311186E+2	
 1.2606125E+7	-4.6583203E+2	 2.9066926E+2	
 1.2606205E+7	-4.6533594E+2	 2.9066926E+2	
 1.2606285E+7	-4.6483984E+2	 2.9066926E+2	
 1.2606365E+7	-4.6434375E+2	 2.9066926E+2	
 1.2606445E+7	-4.6384766E+2	 2.9066926E+2	
 1.2606525E+7	-4.6335156E+2	 2.9066926E+2	
 1.2606605E+7	-4.6285547E+2	 2.9066926E+2	
 1.2606685E+7	-4.6235938E+2	 2.9066926E+2	
 1.2606765E+7	-4.6186328E+2	 2.9066926E+2	
 1.2606845E+7	-4.6136719E+2	 2.9311186E+2	
 1.2606925E+7	-4.6087109E+2	 2.9066926E+2	
 1.2607005E+7	-4.6037500E+2	 2.9066926E+2	
 1.2607085E+7	-4.5987891E+2	 2.9066926E+2	
 1.2607165E+7	-4.5938281E+2	 2.9066926E+2	
