2.28,5.8853,2.28,5.6502
2.29,5.901,2.29,5.676
2.3,5.8997,2.3,5.7018
2.31,5.9669,2.31,5.7276
2.32,5.9595,2.32,5.7534
2.33,6.0237,2.33,5.7792
2.34,6.0619,2.34,5.805
2.35,6.0509,2.35,5.8308
2.36,6.1185,2.36,5.8566
2.37,6.1133,2.37,5.8824
2.38,6.1795,2.38,5.9082
2.39,6.2027,2.39,5.934
2.4,6.1908,2.4,5.9598
2.41,6.2643,2.41,5.9856
2.42,6.2486,2.42,6.0114
2.43,6.3165,2.43,6.0372
2.44,6.3454,2.44,6.063
2.45,6.3327,2.45,6.0888
2.46,6.3974,2.46,6.1146
2.47,6.3837,2.47,6.1404
2.48,6.4511,2.48,6.1662
2.49,6.4694,2.49,6.192
2.5,6.4563,2.5,6.2178
2.51,6.5295,2.51,6.2436
2.52,6.5079,2.52,6.2694
2.53,6.5736,2.53,6.2952
2.54,6.6011,2.54,6.321
2.55,6.5767,2.55,6.3468
2.56,6.6469,2.56,6.3726
2.57,6.6296,2.57,6.3984
2.58,6.6946,2.58,6.4242
2.59,6.7233,2.59,6.45
2.6,6.6954,2.6,6.4758
2.61,6.7693,2.61,6.5016
2.62,6.7474,2.62,6.5274
2.63,6.8123,2.63,6.5532
2.64,6.834,2.64,6.579
2.65,6.8137,2.65,6.6048
2.66,6.8753,2.66,6.6306
2.67,6.8582,2.67,6.6564
2.68,6.9264,2.68,6.6822
2.69,6.9418,2.69,6.708
2.7,6.9212,2.7,6.7338
2.71,6.983,2.71,6.7596
2.72,6.9615,2.72,6.7854
2.73,7.0285,2.73,6.8112
2.74,7.048,2.74,6.837
2.75,7.0258,2.75,6.8628
2.76,7.0926,2.76,6.8886
2.77,7.0622,2.77,6.9144
2.78,7.1257,2.78,6.9402
2.79,7.1481,2.79,6.966
2.8,7.1246,2.8,6.9918
2.81,7.1854,2.81,7.0176
2.82,7.1545,2.82,7.0434
2.83,7.2267,2.83,7.0692
2.84,7.2523,2.84,7.095
2.85,7.2261,2.85,7.1208
2.86,7.2847,2.86,7.1466
2.87,7.2636,2.87,7.1724
2.88,7.3309,2.88,7.1982
2.89,7.3595,2.89,7.224
2.9,7.3438,2.9,7.2498
2.91,7.4025,2.91,7.2756
2.92,7.3753,2.92,7.3014
2.93,7.4475,2.93,7.3272
2.94,7.4698,2.94,7.353
2.95,7.4521,2.95,7.3788
2.96,7.5177,2.96,7.4046
2.97,7.4983,2.97,7.4304
2.98,7.5671,2.98,7.4562
2.99,7.5873,2.99,7.482
3,7.569,3,7.5078
3.01,7.6428,3.01,7.5336
3.02,7.6132,3.02,7.5594
3.03,7.6935,3.03,7.5852
3.04,7.7078,3.04,7.611
3.05,7.6906,3.05,7.6368
3.06,7.7562,3.06,7.6626
3.07,7.7322,3.07,7.6884
