0,0.021973,0,0
0.01,0.01297,0.01,0
0.02,0.033264,0.02,0
0.03,-0.022278,0.03,0
0.04,0.041809,0.04,0
0.05,0.04837,0.05,0
0.06,-0.038452,0.06,0
0.07,0.042267,0.07,0
0.08,0.023804,0.08,0
0.09,-0.012665,0.09,0
0.1,0.0079346,0.1,0
0.11,-0.017548,0.11,0
0.12,0.017548,0.12,0
0.13,0.00091553,0.13,0
0.14,-0.057068,0.14,0
0.15,0.022583,0.15,0
0.16,0.0082397,0.16,0
0.17,-0.032806,0.17,0
0.18,-0.057831,0.18,0
0.19,-0.02655,0.19,0
0.2,-0.039062,0.2,0
0.21,-0.022583,0.21,0
0.22,-0.060272,0.22,0
0.23,0.0024414,0.23,0
0.24,-0.0038147,0.24,0
0.25,-0.077667,0.25,0
0.26,0.0022888,0.26,0
0.27,0.015106,0.27,0
0.28,-0.050049,0.28,0
0.29,-0.010834,0.29,0
0.3,-0.0056458,0.3,0
0.31,-0.020905,0.31,0
0.32,-0.0088501,0.32,0
0.33,-0.039215,0.33,0
0.34,0.017548,0.34,0
0.35,0.022125,0.35,0
0.36,-0.042419,0.36,0
0.37,0.029907,0.37,0
0.38,0.02182,0.38,0
0.39,-0.014954,0.39,0
0.4,0.011444,0.4,0
0.41,0.02121,0.41,0
0.42,0.038757,0.42,0
0.43,0.04303,0.43,0
0.44,-0.025177,0.44,0
0.45,0.0914,0.45,0
0.46,0.070038,0.46,0
0.47,0.01709,0.47,0
0.48,0.059662,0.48,0
0.49,0.049286,0.49,0
0.5,0.062561,0.5,0
0.51,0.052795,0.51,0
0.52,0.018768,0.52,0
0.53,0.087738,0.53,0
0.54,0.075378,0.54,0
0.55,0.020905,0.55,0
0.56,0.046082,0.56,0
0.57,0.053101,0.57,0
0.58,0.06546,0.58,0
0.59,0.090637,0.59,0
0.6,0.0039673,0.6,0
0.61,0.10635,0.61,0
0.62,0.098419,0.62,0
0.63,0.077515,0.63,0
0.64,0.075531,0.64,0
0.65,0.054016,0.65,0
0.66,0.11551,0.66,0
0.67,0.11215,0.67,0
0.68,0.052643,0.68,0
0.69,0.10727,0.69,0
0.7,0.088043,0.7,0
0.71,0.1239,0.71,0
0.72,0.10681,0.72,0
0.73,0.053406,0.73,0
0.74,0.13046,0.74,0
0.75,0.10864,0.75,0
0.76,0.082855,0.76,0
0.77,0.082855,0.77,0
0.78,0.065308,0.78,0
0.79,0.097961,0.79,0
0.8,0.088043,0.8,0
0.81,0.023804,0.81,0
0.82,0.09964,0.82,0
0.83,0.083618,0.83,0
0.84,0.056763,0.84,0
0.85,0.058899,0.85,0
0.86,0.018463,0.86,0
0.87,0.089874,0.87,0
0.88,0.077667,0.88,0
0.89,0.0024414,0.89,0
0.9,0.055084,0.9,0
0.91,0.039673,0.91,0
0.92,0.034943,0.92,0
0.93,0.040283,0.93,0
0.94,0.02655,0.94,0
0.95,0.080566,0.95,0
0.96,0.081635,0.96,0
0.97,0.039978,0.97,0
0.98,0.063934,0.98,0
0.99,0.067749,0.99,0
1,0.066986,1,0
1.01,0.084076,1.01,0
1.02,0.02533,1.02,0
1.03,0.10315,1.03,0
1.04,0.088806,1.04,0
1.05,0.034943,1.05,0
1.06,0.068665,1.06,0
1.07,0.052795,1.07,0
1.08,0.098724,1.08,0
1.09,0.073242,1.09,0
1.1,0.026398,1.1,0
1.11,0.065155,1.11,0
1.12,0.041199,1.12,0
1.13,0.025635,1.13,0
1.14,0.028992,1.14,0
1.15,-0.00091553,1.15,0
1.16,0.079346,1.16,0
1.17,0.060425,1.17,0
1.18,-0.0050354,1.18,0
1.19,0.069885,1.19,0
1.2,0.069122,1.2,0
1.21,0.023499,1.21,0
1.22,0.043488,1.22,0
1.23,0.026093,1.23,0
1.24,0.072021,1.24,0
1.25,0.072174,1.25,0
1.26,-0.0045776,1.26,0
1.27,0.076141,1.27,0
1.28,0.063324,1.28,0
1.29,0.070648,1.29,0
1.3,0.046692,1.3,0
1.31,0.045624,1.31,0
1.32,0.097961,1.32,0
1.33,0.076904,1.33,0
1.34,0.00045776,1.34,0
1.35,0.093842,1.35,0
1.36,0.058899,1.36,0
1.37,0.070038,1.37,0
1.38,0.076752,1.38,0
1.39,0.024109,1.39,0
1.4,0.092773,1.4,0
1.41,0.094757,1.41,0
1.42,0.027161,1.42,0
1.43,0.07843,1.43,0
1.44,0.057068,1.44,0
1.45,0.072937,1.45,0
1.46,0.066223,1.46,0
1.47,0.0083923,1.47,0
1.48,0.097809,1.48,0
1.49,0.077209,1.49,0
1.5,0.024414,1.5,0
1.51,0.065918,1.51,0
1.52,0.063629,1.52,0
1.53,0.080719,1.53,0
1.54,0.097809,1.54,0
1.55,0.014496,1.55,0
1.56,0.11581,1.56,0
1.57,0.078583,1.57,0
1.58,0.058441,1.58,0
1.59,0.072784,1.59,0
1.6,0.064087,1.6,0
1.61,0.11108,1.61,0
1.62,0.11429,1.62,0
1.63,0.061493,1.63,0
1.64,0.11047,1.64,0
1.65,0.097198,1.65,0
1.66,0.098877,1.66,0
1.67,0.099335,1.67,0
1.68,0.04837,1.68,0
1.69,0.14008,1.69,0
1.7,0.096283,1.7,0
1.71,0.052185,1.71,0
1.72,0.070648,1.72,0
1.73,0.066833,1.73,0
1.74,0.087891,1.74,0
1.75,0.10147,1.75,0
1.76,0.026398,1.76,0
1.77,0.092773,1.77,0
1.78,0.080566,1.78,0
1.79,0.048828,1.79,0
1.8,0.064087,1.8,0
1.81,0.045624,1.81,0
1.82,0.093536,1.82,0
1.83,0.073547,1.83,0
1.84,0.011597,1.84,0
1.85,0.057831,1.85,0
1.86,0.048676,1.86,0
1.87,0.080261,1.87,0
1.88,0.070648,1.88,0
1.89,0.041809,1.89,0
1.9,0.12039,1.9,0
1.91,0.103,1.91,0
1.92,0.055084,1.92,0
1.93,0.090179,1.93,0
1.94,0.080261,1.94,0
1.95,0.074158,1.95,0
1.96,0.092316,1.96,0
1.97,0.0021362,1.97,0
1.98,0.10498,1.98,0
1.99,0.058289,1.99,0
2,0.016479,2,0
2.01,0.037537,2.01,0
2.02,0.012817,2.02,0
2.03,0.045471,2.03,0
2.04,-0.011902,2.04,0
2.05,-0.042267,2.05,0
2.06,0.013123,2.06,0
2.07,0.0083923,2.07,0
2.08,-0.060272,2.08,0
2.09,-0.019989,2.09,0
2.1,-0.018921,2.1,0
2.11,-0.04776,2.11,0
2.12,-0.027313,2.12,0
2.13,-0.050659,2.13,0
2.14,-0.025482,2.14,0
2.15,-0.033264,2.15,0
2.16,-0.093842,2.16,0
2.17,0.010223,2.17,0
2.18,-0.035248,2.18,0
2.19,-0.098877,2.19,0
2.2,-0.04364,2.2,0
2.21,-0.024567,2.21,0
2.22,-0.03479,2.22,0
2.23,-0.056458,2.23,0
2.24,-0.023346,2.24,0
2.25,-0.015106,2.25,0
2.26,-0.0067139,2.26,0
2.27,-0.054321,2.27,0
2.28,0.018005,2.28,0
2.29,0.011292,2.29,0
2.3,-0.052032,2.3,0
2.31,0.0097656,2.31,0
2.32,0.0033569,2.32,0
2.33,-0.017548,2.33,0
2.34,-0.00030518,2.34,0
2.35,-0.018768,2.35,0
2.36,0.031433,2.36,0
2.37,0.011597,2.37,0
2.38,-0.054016,2.38,0
2.39,0.022125,2.39,0
2.4,0.0056458,2.4,0
2.41,-0.03067,2.41,0
2.42,-0.022583,2.42,0
2.43,-0.00015259,2.43,0
2.44,0.0064087,2.44,0
2.45,-0.0018311,2.45,0
2.46,-0.032959,2.46,0
2.47,0.059967,2.47,0
2.48,0.038147,2.48,0
2.49,-0.036011,2.49,0
2.5,0.041809,2.5,0
2.51,0.032349,2.51,0
2.52,0.013733,2.52,0
2.53,0.032196,2.53,0
2.54,0.013733,2.54,0
2.55,0.063934,2.55,0
2.56,0.062256,2.56,0
2.57,0.0083923,2.57,0
2.58,0.063324,2.58,0
2.59,0.057526,2.59,0
2.6,0.034637,2.6,0
2.61,0.028381,2.61,0
2.62,0.02655,2.62,0
2.63,0.078888,2.63,0
2.64,0.063171,2.64,0
2.65,-0.011444,2.65,0
2.66,0.069275,2.66,0
2.67,0.045319,2.67,0
2.68,0.0076294,2.68,0
2.69,0.020294,2.69,0
2.7,-0.0088501,2.7,0
2.71,0.022278,2.71,0
2.72,0.029297,2.72,0
2.73,-0.048676,2.73,0
2.74,0.04837,2.74,0
2.75,0.0027466,2.75,0
2.76,-0.023956,2.76,0
2.77,-0.0076294,2.77,0
2.78,-0.004425,2.78,0
2.79,0.019836,2.79,0
2.8,0.014496,2.8,0
2.81,-0.012054,2.81,0
2.82,0.031433,2.82,0
2.83,0.040283,2.83,0
2.84,-0.049133,2.84,0
2.85,0.038147,2.85,0
2.86,0.0090027,2.86,0
2.87,-0.01358,2.87,0
2.88,0.0036621,2.88,0
2.89,-0.04303,2.89,0
2.9,0.0022888,2.9,0
2.91,-0.0030518,2.91,0
2.92,-0.087891,2.92,0
2.93,0.013733,2.93,0
2.94,-0.047913,2.94,0
2.95,-0.068817,2.95,0
2.96,-0.078735,2.96,0
2.97,-0.060272,2.97,0
2.98,-0.08667,2.98,0
2.99,-0.10818,2.99,0
3,-0.10101,3,0
3.01,-0.10788,3.01,0
3.02,-0.097504,3.02,0
3.03,-0.14862,3.03,0
3.04,-0.085602,3.04,0
3.05,-0.087128,3.05,0
3.06,-0.15518,3.06,0
3.07,-0.083771,3.07,0
3.08,-0.07309,3.08,0
3.09,-0.15274,3.09,0
3.1,-0.060577,3.1,0
3.11,-0.085144,3.11,0
3.12,-0.13916,3.12,0
3.13,-0.081635,3.13,0
3.14,-0.10376,3.14,0
3.15,-0.12512,3.15,0
3.16,-0.1088,3.16,0
3.17,-0.089874,3.17,0
3.18,-0.073547,3.18,0
3.19,-0.076141,3.19,0
3.2,-0.065308,3.2,0
3.21,-0.029297,3.21,0
3.22,-0.014801,3.22,0
3.23,-0.075684,3.23,0
3.24,0.011749,3.24,0
3.25,-0.00045776,3.25,0
3.26,-0.068207,3.26,0
3.27,-0.0024414,3.27,0
3.28,-0.010223,3.28,0
3.29,-0.02182,3.29,0
3.3,-0.011902,3.3,0
