1.61,3.9372,1.61,2.5232
1.62,3.9331,1.62,2.5398
1.63,3.9893,1.63,2.5564
1.64,4.0134,1.64,2.573
1.65,4.0137,1.65,2.5896
1.66,4.0698,1.66,2.6062
1.67,4.0718,1.67,2.6228
1.68,4.1272,1.68,2.6394
1.69,4.1565,1.69,2.656
1.7,4.1493,1.7,2.6726
1.71,4.2078,1.71,2.6892
1.72,4.203,1.72,2.7058
1.73,4.2607,1.73,2.7224
1.74,4.2943,1.74,2.739
1.75,4.2888,1.75,2.7556
1.76,4.3466,1.76,2.7722
1.77,4.3454,1.77,2.7888
1.78,4.4032,1.78,2.8054
1.79,4.4279,1.79,2.822
1.8,4.4269,1.8,2.8386
1.81,4.4893,1.81,2.8552
1.82,4.4875,1.82,2.8718
1.83,4.5444,1.83,2.8884
1.84,4.5732,1.84,2.905
1.85,4.5708,1.85,2.9216
1.86,4.6237,1.86,2.9382
1.87,4.6259,1.87,2.9548
1.88,4.6817,1.88,2.9714
1.89,4.7081,1.89,2.988
1.9,4.7116,1.9,3.0046
1.91,4.7728,1.91,3.0212
1.92,4.7684,1.92,3.0378
1.93,4.8285,1.93,3.0544
1.94,4.856,1.94,3.071
1.95,4.8532,1.95,3.0876
1.96,4.9146,1.96,3.1042
1.97,4.9098,1.97,3.1208
1.98,4.9702,1.98,3.1374
1.99,5.0031,1.99,3.154
2,4.9994,2,3.1706
2.01,5.0623,2.01,3.1872
2.02,5.0555,2.02,3.2038
2.03,5.1198,2.03,3.2204
2.04,5.1509,2.04,3.237
2.05,5.1494,2.05,3.2536
2.06,5.2121,2.06,3.2702
2.07,5.2135,2.07,3.2868
2.08,5.2783,2.08,3.3034
2.09,5.3067,2.09,3.32
2.1,5.3014,2.1,3.3366
2.11,5.3647,2.11,3.3532
2.12,5.3651,2.12,3.3698
2.13,5.4306,2.13,3.3864
2.14,5.4596,2.14,3.403
2.15,5.4558,2.15,3.4196
2.16,5.5217,2.16,3.4362
2.17,5.5168,2.17,3.4528
2.18,5.5806,2.18,3.4694
2.19,5.6119,2.19,3.486
2.2,5.602,2.2,3.5026
2.21,5.6639,2.21,3.5192
2.22,5.6604,2.22,3.5358
2.23,5.7306,2.23,3.5524
2.24,5.7585,2.24,3.569
2.25,5.7472,2.25,3.5856
2.26,5.8159,2.26,3.6022
2.27,5.8051,2.27,3.6188
2.28,5.8853,2.28,3.6354
2.29,5.901,2.29,3.652
2.3,5.8997,2.3,3.6686
2.31,5.9669,2.31,3.6852
2.32,5.9595,2.32,3.7018
2.33,6.0237,2.33,3.7184
2.34,6.0619,2.34,3.735
2.35,6.0509,2.35,3.7516
2.36,6.1185,2.36,3.7682
2.37,6.1133,2.37,3.7848
2.38,6.1795,2.38,3.8014
2.39,6.2027,2.39,3.818
2.4,6.1908,2.4,3.8346
2.41,6.2643,2.41,3.8512
2.42,6.2486,2.42,3.8678
2.43,6.3165,2.43,3.8844
2.44,6.3454,2.44,3.901
2.45,6.3327,2.45,3.9176
2.46,6.3974,2.46,3.9342
2.47,6.3837,2.47,3.9508
2.48,6.4511,2.48,3.9674
2.49,6.4694,2.49,3.984
2.5,6.4563,2.5,4.0006
2.51,6.5295,2.51,4.0172
2.52,6.5079,2.52,4.0338
2.53,6.5736,2.53,4.0504
2.54,6.6011,2.54,4.067
2.55,6.5767,2.55,4.0836
2.56,6.6469,2.56,4.1002
2.57,6.6296,2.57,4.1168
2.58,6.6946,2.58,4.1334
2.59,6.7233,2.59,4.15
2.6,6.6954,2.6,4.1666
2.61,6.7693,2.61,4.1832
2.62,6.7474,2.62,4.1998
2.63,6.8123,2.63,4.2164
2.64,6.834,2.64,4.233
2.65,6.8137,2.65,4.2496
2.66,6.8753,2.66,4.2662
2.67,6.8582,2.67,4.2828
2.68,6.9264,2.68,4.2994
2.69,6.9418,2.69,4.316
2.7,6.9212,2.7,4.3326
2.71,6.983,2.71,4.3492
2.72,6.9615,2.72,4.3658
2.73,7.0285,2.73,4.3824
2.74,7.048,2.74,4.399
2.75,7.0258,2.75,4.4156
2.76,7.0926,2.76,4.4322
2.77,7.0622,2.77,4.4488
2.78,7.1257,2.78,4.4654
2.79,7.1481,2.79,4.482
2.8,7.1246,2.8,4.4986
2.81,7.1854,2.81,4.5152
2.82,7.1545,2.82,4.5318
2.83,7.2267,2.83,4.5484
2.84,7.2523,2.84,4.565
2.85,7.2261,2.85,4.5816
2.86,7.2847,2.86,4.5982
2.87,7.2636,2.87,4.6148
2.88,7.3309,2.88,4.6314
2.89,7.3595,2.89,4.648
2.9,7.3438,2.9,4.6646
2.91,7.4025,2.91,4.6812
2.92,7.3753,2.92,4.6978
2.93,7.4475,2.93,4.7144
2.94,7.4698,2.94,4.731
2.95,7.4521,2.95,4.7476
2.96,7.5177,2.96,4.7642
2.97,7.4983,2.97,4.7808
2.98,7.5671,2.98,4.7974
2.99,7.5873,2.99,4.814
3,7.569,3,4.8306
3.01,7.6428,3.01,4.8472
3.02,7.6132,3.02,4.8638
3.03,7.6935,3.03,4.8804
3.04,7.7078,3.04,4.897
3.05,7.6906,3.05,4.9136
3.06,7.7562,3.06,4.9302
3.07,7.7322,3.07,4.9468
3.08,7.8116,3.08,4.9634
3.09,7.8349,3.09,4.98
3.1,7.8149,3.1,4.9966
3.11,7.8867,3.11,5.0132
3.12,7.8609,3.12,5.0298
3.13,7.9343,3.13,5.0464
3.14,7.9623,3.14,5.063
3.15,7.9483,3.15,5.0796
3.16,8.015,3.16,5.0962
3.17,7.9855,3.17,5.1128
3.18,8.0638,3.18,5.1294
3.19,8.0908,3.19,5.146
